id,title,type,tier,description,synopsis,actors,directors,genre,subGenre,imageUrl,duration,url,seasons,n_episode,api_url
77672,Eulogy,movie,premium,"A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships.","A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships.","Ray Romano,Debra Winger,Famke Janssen,Zooey Deschanel.",Michael Clancy,Comedy,,https://iflix-images.akamaized.net/59e4526ae4b0d086844cc35a-1531120383047_s_200x300,5454.826,https://piay.iflix.com/movies/eulogy-77672,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.77672.json
129877,Espionage Tonight,movie,free,"At the height of widespread disillusionment of the American government, a reality TV show chronicling the high stakes world of global espionage debuts to restore the public’s faith in their democracy. The line between propaganda and truth begins to blur.","At the height of widespread disillusionment of the American government, a reality TV show chronicling the high stakes world of global espionage debuts to restore the public’s faith in their democracy. The line between propaganda and truth begins to blur.","Sean Astin,Saïd Taghmaoui,Lynn Whitfield,Joseph Gatt,Alexie Gilmore,Chasty Ballesteros",Rob Gordon Bralver,Comedy,,https://iflix-images.akamaized.net/5bbd7229e4b083ca4160290b-1539142190240_s_200x300,5161.343,https://piay.iflix.com/movies/espionage-tonight-129877,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.129877.json
218605,Folks!,movie,free,"Jon has it all, great job, beautiful wife and kids, and a dream house. But when his father, who is a little senile, burns his house trailer down while his mother is in hospital, Jon brings his parents to live with him. Soon his wife goes home to mother, he's fired for suspicion of insider trading, his sister and her unruly kids get booted out by her boyfriend, and move in, he's about to be evicted, and his assets are frozen. How could things get any worse?","Jon has it all, great job, beautiful wife and kids, and a dream house. But when his father, who is a little senile, burns his house trailer down while his mother is in hospital, Jon brings his parents to live with him. Soon his wife goes home to mother, he's fired for suspicion of insider trading, his sister and her unruly kids get booted out by her boyfriend, and move in, he's about to be evicted, and his assets are frozen. How could things get any worse?","Tom Selleck,Don Ameche,Anne Jackson",Ted Kotcheff,Comedy,Drama,https://iflix-images.akamaized.net/5d01abeae4b0d897abfd1f24-1560390635822_s_200x300,6243.242,https://piay.iflix.com/movies/folks!-218605,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.218605.json
45071,Flotsam,movie,free,"Set in Surf Town La Union, FLOTSAM is a gorgeously filmed Love Actually style romantic comedy highlighted by original music sung LIVE by its cast. The artistic Flotsam and Jetsam Hostel is the setting of filmmaker Jay Abello’s delightful romcom of 8 different couples led by Solenn Heussaff & Rocco Nacino. It is a quiet lonely summer, with no waves in sight. And as everybody waits for the final swell of the surf season, Love falls for some and flourishes in others in a charming surf community that celebrates love, friendship, laughter, and music.","Set in Surf Town La Union, FLOTSAM is a gorgeously filmed Love Actually style romantic comedy highlighted by original music sung LIVE by its cast. The artistic Flotsam and Jetsam Hostel is the setting of filmmaker Jay Abello’s delightful romcom of 8 different couples led by Solenn Heussaff & Rocco Nacino. It is a quiet lonely summer, with no waves in sight. And as everybody waits for the final swell of the surf season, Love falls for some and flourishes in others in a charming surf community that celebrates love, friendship, laughter, and music.","Solenn Heussaff,Rocco Nacino,Carla Humphries,Marc Abaya,Mara Lopez,Jun King Austria",Jay Abello,Romance,Comedy,https://iflix-images.akamaized.net/583ba066e4b0b1a574bb08f7-1548901403531_s_200x300,6447.701,https://piay.iflix.com/movies/flotsam-45071,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.45071.json
112283,First Man On Mars,movie,free,"The countdown to terror has begun. Astronaut Eli Cologne became the first man on Mars, but something went horribly wrong. Infected by an alien organism, he returned to Earth a savage monster with an unquenchable thirst for human flesh.","The countdown to terror has begun. Astronaut Eli Cologne became the first man on Mars, but something went horribly wrong. Infected by an alien organism, he returned to Earth a savage monster with an unquenchable thirst for human flesh.","Kelly Murtagh,Candace McAdams,Benjamin Wood",,Comedy,"Horror,Sci-Fi",https://iflix-images.akamaized.net/5b163c0be4b083ca76cec5f6-1528183820123_s_200x300,4661.354,https://piay.iflix.com/movies/first-man-on-mars-112283,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.112283.json
220297,Inbred,movie,free,"Four young offenders and their care workers visit the remote Yorkshire village of Mortlake, which prides on keeping itself to itself. A minor incident with locals rapidly escalates into a blood-soaked, deliriously warped nightmare.","Four young offenders and their care workers visit the remote Yorkshire village of Mortlake, which prides on keeping itself to itself. A minor incident with locals rapidly escalates into a blood-soaked, deliriously warped nightmare.","Jo Hartley,James Doherty,Seamus O'Neill",Alex Chandon,Horror,Comedy,https://iflix-images.akamaized.net/5d08606ce4b006f4afc4d415-1560846308137_s_200x300,5877.183,https://piay.iflix.com/movies/inbred-220297,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.220297.json
240870,Moron 5.2,movie,free,Five men with low IQs become superheroes in an attempt to make their children proud of them.,Five men with low IQs become superheroes in an attempt to make their children proud of them.,"Luis Manzano,Billy Crawford,Marvin Agustin",Wenn V. Deramas,Comedy,,https://iflix-images.akamaized.net/5d54d48be4b0f86be153ce95-1565840525005_s_200x300,5544.682,https://piay.iflix.com/movies/moron-5.2-240870,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.240870.json
116709,"Monkey See, Monkey Steal: Fails of the Week (June 2018)",movie,free,"We have some more fresh fails for your face! This week we have a car with a questionable paint job, a man failing at karate, and more!","We have some more fresh fails for your face! This week we have a car with a questionable paint job, a man failing at karate, and more!",,,Comedy,Best of Web or Viral,https://iflix-images.akamaized.net/5b553d12e4b0fc67d2177bed-1532312851328_s_200x300,368.063,"https://piay.iflix.com/movies/monkey-see,-monkey-steal--fails-of-the-week-(june-2018)-116709",,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.116709.json
236338,"Mom, Murder & Me",movie,free,"What does it take to admit your overprotective mother is right? When Annabel's elderly neighbor passes away, Joan insists it's murder. Without evidence for the police, Annabel blunders through a comical investigation with Joan as her only ally and a murderer who may be on to their amateur sleuthing.","What does it take to admit your overprotective mother is right? When Annabel's elderly neighbor passes away, Joan insists it's murder. Without evidence for the police, Annabel blunders through a comical investigation with Joan as her only ally and a murderer who may be on to their amateur sleuthing.","Sarah Klaren,Kathy Garver,Gino Scandur",Heather Donnell,Comedy,,https://iflix-images.akamaized.net/5d43adb3e4b057c85dc9e142-1564716468731_s_200x300,5521.365,"https://piay.iflix.com/movies/mom,-murder-&-me-236338",,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.236338.json
241318,MTAS - 3 Perkara Anda Boleh Buat Semasa Jem di Hari Raya,movie,free,Jam on the way back home for festive season making people sick because they do not know what to do and so little things to do. MTAS Crew decide to teach you how to spend your time well!,Jam on the way back home for festive season making people sick because they do not know what to do and so little things to do. MTAS Crew decide to teach you how to spend your time well!,"Fanin Halmi,Ulwan Mokhtar,Elyas Hazard,Ameer Afham,Azfar Hamdii,Justin Rahman",Azfar Hamdii,Comedy,Family,https://iflix-images.akamaized.net/5d561be9e4b078ceb8dabaf3-1565924329992_s_200x300,207.637,https://piay.iflix.com/movies/mtas---3-perkara-anda-boleh-buat-semasa-jem-di-hari-raya-241318,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.241318.json
211918,MTAS - Bila Mak - Mak Membongak Pasal Anak Diorang Be Like,movie,free,"We must have a mother who love comparing their children, her children must be the champion in all areas. In this video, we will see how mothers earnestly winning their children!","We must have a mother who love comparing their children, her children must be the champion in all areas. In this video, we will see how mothers earnestly winning their children!","Azme Rahmat,Rose Nicotine,Rashdan Sterk",Azfar Hamdii,Comedy,Family,https://iflix-images.akamaized.net/5ce5fd4ae4b0a5c410a3c593-1558576460085_s_200x300,344.49,https://piay.iflix.com/movies/mtas---bila-mak---mak-membongak-pasal-anak-diorang-be-like-211918,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.211918.json
241324,MTAS - Benda yang Orang Malaysia Selalu Hilang,movie,free,Stuff that Always Lost By Malaysian,Stuff that Always Lost By Malaysian,"Ulwan Mokhtar,Anne Sam,Wan Iham",Azfar Hamdii,Comedy,Family,https://iflix-images.akamaized.net/5d56210de4b0918f2625fa43-1565925646603_s_200x300,231.359,https://piay.iflix.com/movies/mtas---benda-yang-orang-malaysia-selalu-hilang-241324,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.241324.json
241323,MTAS - Baby Driver Parody (ft. Kyopropaganda),movie,free,A parody for Baby Driver (2017),A parody for Baby Driver (2017),"Kyopropaganda,Azfar Hamdii,Qamarul Syahmi",Azfar Hamdii,Comedy,Family,https://iflix-images.akamaized.net/5d562041e4b0918f2625fa39-1565925442188_s_200x300,142.165,https://piay.iflix.com/movies/mtas---baby-driver-parody-(ft.-kyopropaganda)-241323,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.241323.json
89960,Phim Truong Ma,movie,premium,"*Lưu ý: Phim có các phân cảnh bạo lực và nhạy cảm. Khán giả vui lòng cân nhắc trước khi xem.* Khi đang quay phim tại một ngôi nhà bỏ hoang, đoàn phim lấy đề tài người đột biến bỗng gặp nhiều sự cố trong quá trình ghi hình, dường như trên mảnh đất hoang sơ này có một lời nguyền đang bủa vây lấy họ. Cùng lúc này, diễn viên nữ chính của đoàn đột nhiên mất tích hệt như một đàn chị từng bị biến mất ngày xưa. Liệu điều gì đang xảy ra tại nơi này? Đoàn phim có thể thoát khỏi số phận bi thảm đã định sẵn hay không?","*Lưu ý: Phim có các phân cảnh bạo lực và nhạy cảm. Khán giả vui lòng cân nhắc trước khi xem.* Khi đang quay phim tại một ngôi nhà bỏ hoang, đoàn phim lấy đề tài người đột biến bỗng gặp nhiều sự cố trong quá trình ghi hình, dường như trên mảnh đất hoang sơ này có một lời nguyền đang bủa vây lấy họ. Cùng lúc này, diễn viên nữ chính của đoàn đột nhiên mất tích hệt như một đàn chị từng bị biến mất ngày xưa. Liệu điều gì đang xảy ra tại nơi này? Đoàn phim có thể thoát khỏi số phận bi thảm đã định sẵn hay không?","Ninh Dương Lan Ngọc,Lê Khánh,Phan Mạnh Quỳnh",Vũ Thái Hòa,Horror,Comedy,https://iflix-images.akamaized.net/5a2e30cae4b027befa182921-1512976587177_s_200x300,5337.066,https://piay.iflix.com/movies/phim-truong-ma-89960,,,https://iflix-data.akamaized.net/5/vn/adults/contents/shows/movies.89960.json
